,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
7716,FOSAMAX PLUS D,21762,NDA,2005-04-07 00:00:00,MERCK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021762s000_FosamaxTOC.cfm,True,False,False,False,False,-
7726,FORFIVO XL,22497,NDA,2011-11-10 00:00:00,EDGEMONT PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/022497_forfivo_xl_toc.cfm,True,False,True,False,False,-
7924,FLUOXETINE HYDROCHLORIDE,202133,NDA,2011-10-06 00:00:00,EDGEMONT PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202133_fluoxetine_toc.cfm,True,False,True,False,False,-
7993,FLUORESCITE,21980,NDA,2006-03-28 00:00:00,ALCON PHARMS LTD,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021980s000TOC.cfm,True,False,False,False,False,-
8123,FLUDEOXYGLUCOSE F18,21870,NDA,2005-08-19 00:00:00,FEINSTEIN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021870s000TOC.cfm,True,False,False,False,False,-
8135,FLUDARABINE PHOSPHATE,22137,NDA,2007-09-21 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022137_fludarabine_toc.cfm,False,False,False,False,False,-
8219,FIRMAGON,22201,NDA,2008-12-24 00:00:00,FERRING,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022201s000_TOC.cfm,True,False,True,False,False,-
8249,FIBRICOR,22418,NDA,2009-08-14 00:00:00,ARALEZ PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022418_fibricor_toc.cfm,True,False,True,False,False,-
8295,FERRIPROX,208030,NDA,2015-09-09 00:00:00,APOPHARMA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/208030Orig1s000TOC.cfm,True,False,True,False,False,-
8393,FENOGLIDE,22118,NDA,2007-08-10 00:00:00,SANTARUS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022118_fenofibrate_toc.cfm,True,False,False,False,False,-
8428,FEMHRT,21102,NDA,1999-10-15 00:00:00,WARNER CHILCOTT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/021102_s000_21065_FemhrtTOC.cfm,True,False,False,False,False,-
8429,FEMHRT,21065,NDA,1999-10-15 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21065_Femhrt.cfm,True,False,False,False,False,-
8431,FEMCON FE,21490,NDA,2003-11-14 00:00:00,APIL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-490_NorethinOvcon.cfm,True,False,False,False,False,-
8453,FAZACLO ODT,21590,NDA,2004-02-09 00:00:00,JAZZ PHARMS III,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021590s000_FazacloTOC.cfm,True,False,False,False,False,-
8642,GONITRO,208424,NDA,2016-06-08 00:00:00,POHL BOSKAMP,Prescription,False,-,-,-,-,False,False,-
8643,GONAL-F RFF REDI-JECT,21684,NDA,2004-05-25 00:00:00,EMD SERONO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021684s000_GonalTOC.cfm,True,False,False,False,False,-
8726,GLUCAGON,20928,NDA,1998-09-11 00:00:00,LILLY,Prescription,False,-,-,-,-,False,False,-
8727,GLUCAGON,201849,NDA,2015-05-08 00:00:00,FRESENIUS KABI USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/201849Orig1s000TOC.cfm,True,False,True,False,False,-
8731,GLUCAGEN,20918,NDA,1998-06-22 00:00:00,NOVO NORDISK,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020918s000_GlucagenTOC.cfm,True,False,False,False,False,-
8732,GLUCAGON,20928,NDA,1998-09-11 00:00:00,LILLY,Prescription,False,-,-,-,-,False,False,-
8892,GEMCITABINE HYDROCHLORIDE,200795,NDA,2011-08-04 00:00:00,HOSPIRA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/200795_gemcitabine_toc.cfm,True,False,True,False,False,-
8906,GELNIQUE,22204,NDA,2009-01-27 00:00:00,ALLERGAN SALES LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022204s000_gelnique_toc.cfm,True,False,True,False,False,-
8948,GANIRELIX ACETATE,21057,NDA,1999-07-29 00:00:00,ORGANON USA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21057_Antagon.cfm,True,False,False,False,False,-
8985,GABLOFEN,22462,NDA,2010-11-19 00:00:00,MALLINCKRODT INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022462Orig1s000TOC.cfm,True,False,True,False,False,-
9231,ISENTRESS,205786,NDA,2013-12-20 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205786Orig1s000TOC.cfm,True,False,True,False,False,-
9232,ISENTRESS,203045,NDA,2011-12-21 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/203045_isentress_toc.cfm,True,False,True,False,False,-
9261,IRESSA,206995,NDA,2015-07-13 00:00:00,ASTRAZENECA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206995Orig1s000TOC.cfm,True,False,True,False,False,-
9361,INVOKAMET XR,205879,NDA,2016-09-20 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
9412,INFUVITE PEDIATRIC (PHARMACY BULK PACKAGE),21646,NDA,2004-01-29 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021646s000_Influvite_PediatricTOC.cfm,False,False,False,False,False,-
9413,INFUVITE PEDIATRIC,21265,NDA,2001-02-21 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-265_Infuvite.cfm,True,False,False,False,False,-
9415,INFUVITE ADULT,21559,NDA,2003-06-16 00:00:00,SANDOZ,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-559_Infuvite.cfm,False,False,False,False,False,-
9422,INFASURF PRESERVATIVE FREE,20521,NDA,1998-07-01 00:00:00,ONY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20521_Infasurf.cfm,True,False,False,False,False,-
9479,INDOMETHACIN,22536,NDA,2010-03-17 00:00:00,FRESENIUS KABI USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022536_indomethacin_toc.cfm,False,False,True,False,False,-
9525,IMODIUM MULTI-SYMPTOM RELIEF,21140,NDA,2000-11-30 00:00:00,J AND J CONSUMER INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-140_Imodium.cfm,True,False,False,False,False,-
9625,IDKIT:HP,21314,NDA,2002-12-17 00:00:00,EXALENZ BIOSCIENCE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021314s000_IDKitTOC.cfm,True,False,False,False,False,-
9839,HYLENEX RECOMBINANT,21859,NDA,2005-12-02 00:00:00,HALOZYME THERAP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021859_s000_HylenexTOC.cfm,True,False,False,False,False,-
10016,HYDROMORPHONE HYDROCHLORIDE,200403,NDA,2011-12-01 00:00:00,HOSPIRA INC,Prescription,False,-,-,-,-,False,False,-
10545,HUMALOG MIX 75/25 PEN,21017,NDA,1999-12-22 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/21017_Humalog.cfm,True,False,False,False,False,-
10547,HUMALOG KWIKPEN,205747,NDA,2015-05-26 00:00:00,ELI LILLY AND CO,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/205747Orig1s000TOC.cfm,True,False,True,False,False,-
10702,"HELIUM, USP",206826,NDA,2014-03-04 00:00:00,LINDE GAS NORTH AMERICA LLC,Prescription,False,-,-,-,-,False,False,-
10703,"HELIUM, USP",206026,NDA,2013-09-07 00:00:00,AIR LIQUIDE HEALTHCARE AMERICA CORP,Prescription,False,-,-,-,-,False,False,-
10704,"HELIUM, USP",205912,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION INC,Prescription,False,-,-,-,-,False,False,-
10705,"HELIUM, USP",205911,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Prescription,False,-,-,-,-,False,False,-
10706,"HELIUM, USP",205864,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
10707,"HELIUM, USP",205851,NDA,2015-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
10708,"HELIUM, USP",205843,NDA,2013-07-20 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
10709,"HELIUM, USP",205819,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
10985,KYLEENA,208224,NDA,2016-09-16 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
10991,KUVAN,205065,NDA,2013-12-19 00:00:00,BIOMARIN PHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/205065Orig1s000TOC.cfm,True,False,True,False,False,-
10994,KOVANAZE,208032,NDA,2016-06-29 00:00:00,ST RENATUS,Prescription,False,-,-,-,-,False,False,-
11012,KITABIS PAK,205433,NDA,2014-12-02 00:00:00,PULMOFLOW INC,Prescription,False,-,-,-,-,False,False,-
11019,KHEDEZLA,204683,NDA,2013-07-10 00:00:00,OSMOTICA PHARM CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204683Orig1s000TOC.cfm,True,False,True,False,False,-
11100,KEPPRA,21872,NDA,2006-07-31 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021872s000TOC.cfm,True,False,False,False,False,-
11101,KEPPRA,21505,NDA,2003-07-15 00:00:00,UCB INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/0221505_s000_Keppra.cfm,True,False,False,True,False,-
11168,KALETRA,21906,NDA,2005-10-28 00:00:00,ABBVIE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021906s000TOC.cfm,True,False,False,True,False,-
11193,JENTADUETO XR,208026,NDA,2016-05-27 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
11201,JANUMET XR,202270,NDA,2012-02-02 00:00:00,MERCK SHARP DOHME,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/202270_janumet_xr_toc.cfm,True,False,True,False,False,-
11205,JALYN,22460,NDA,2010-06-14 00:00:00,GLAXOSMITHKLINE,Prescription,False,-,-,-,-,False,False,-
11207,JADENU,206910,NDA,2015-03-30 00:00:00,NOVARTIS PHARMS CORP,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/206910Orig1s000TOC.cfm,True,False,True,False,False,-
11326,MUCINEX DM,21620,NDA,2004-04-29 00:00:00,RECKITT BENCKISER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021620s000_MucinexTOC.cfm,True,False,False,False,False,-
11327,MUCINEX D,21585,NDA,2004-06-22 00:00:00,RECKITT BENCKISER,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021585s000_MucinexTOC.cfm,True,False,False,False,False,-
11379,MORPHINE SULFATE,204223,NDA,2013-10-30 00:00:00,FRESENIUS KABI USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/204223Orig1s000TOC.cfm,True,False,True,False,False,-
11386,MORPHINE SULFATE,202515,NDA,2011-11-14 00:00:00,HOSPIRA INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202515_morphine_sulfate_toc.cfm,True,False,True,False,False,-
11412,MORPHINE SULFATE,22207,NDA,2008-03-17 00:00:00,ROXANE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/022195_022207_morphine_toc.cfm,False,False,True,False,False,-
11471,MONISTAT 3 COMBINATION PACK (PREFILLED),21261,NDA,2001-02-02 00:00:00,MEDTECH PRODUCTS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-261_Monistat3.cfm,True,False,False,False,False,-
11477,MONISTAT 1 COMBINATION PACK,21308,NDA,2001-06-29 00:00:00,MEDTECH PRODUCTS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-308_Monistat.cfm,True,False,False,False,False,-
11521,MOBIC,21530,NDA,2004-06-01 00:00:00,BOEHRINGER INGELHEIM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021530s000_MobicTOC.cfm,True,False,False,False,False,-
11698,MIDOL LIQUID GELS,21472,NDA,2002-10-18 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-472_Ibuprofen.cfm,False,False,False,False,False,-
11853,METOZOLV ODT,22246,NDA,2009-09-04 00:00:00,SALIX PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022246_metozolv_odt_toc.cfm,True,False,True,False,False,-
12110,METHYLIN,21419,NDA,2002-12-19 00:00:00,MALLINCKRODT,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-419_Methylin.cfm,True,False,False,False,False,-
12650,MEMBRANEBLUE,22278,NDA,2009-02-20 00:00:00,DORC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022278_membraneblue_toc.cfm,True,False,True,False,False,-
12725,MEGACE ES,21778,NDA,2005-07-05 00:00:00,ENDO PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021778s000TOC.cfm,True,False,False,False,False,-
12758,"MEDICAL GAS, USP",207114,NDA,2014-05-12 00:00:00,AMERICAN WELDING AND GAS INC,Prescription,False,-,-,-,-,False,False,-
12759,"MEDICAL AIR, USP",207036,NDA,2014-04-22 00:00:00,CEE KAY SUPPLY,Prescription,False,-,-,-,-,False,False,-
12760,"MEDICAL AIR, USP",205999,NDA,2013-09-01 00:00:00,ACETYLENE OXYGENE CO,Prescription,False,-,-,-,-,False,False,-
12761,"MEDICAL AIR, USP",205992,NDA,2013-08-31 00:00:00,UNITED STATES WELDING INC,Prescription,False,-,-,-,-,False,False,-
12762,"MEDICAL AIR, USP",205910,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Prescription,False,-,-,-,-,False,False,-
12763,"MEDICAL AIR, USP",205909,NDA,2013-08-05 00:00:00,PRAXAIR DISTRIBUTION INC,Prescription,False,-,-,-,-,False,False,-
12764,"MEDICAL AIR, USP",205890,NDA,2015-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
12765,"MEDICAL AIR, USP",205859,NDA,2013-07-23 00:00:00,NEXAIR,Prescription,False,-,-,-,-,False,False,-
12766,"MEDICAL AIR, USP",205847,NDA,2013-07-20 00:00:00,OXARC INC,Prescription,False,-,-,-,-,False,False,-
12767,"MEDICAL AIR, USP",205828,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
12768,"MEDICAL AIR, USP",205826,NDA,2013-07-15 00:00:00,DUPUY OXYGEN,Prescription,False,-,-,-,-,False,False,-
12769,"MEDICAL AIR, USP",205821,NDA,2013-07-14 00:00:00,SCOTT-GROSS COMPANY,Prescription,False,-,-,-,-,False,False,-
12770,"MEDICAL AIR, USP",205809,NDA,2013-07-14 00:00:00,WESTAIR GASES & EQUIPMENT INC,Prescription,False,-,-,-,-,False,False,-
12771,"MEDICAL AIR, USP",205804,NDA,2013-07-14 00:00:00,"PURITY CYLINDER GASES, INC",Prescription,False,-,-,-,-,False,False,-
12772,"MEDICAL AIR, USP",205796,NDA,2013-07-13 00:00:00,MACHINE & WELDING SUPPLY CO,Prescription,False,-,-,-,-,False,False,-
12773,"MEDICAL AIR, USP",205765,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
12774,"MEDICAL AIR, USP",205711,NDA,2013-06-06 00:00:00,AIR LIQUIDE AMERICA SPECIALITY GASES,Prescription,False,-,-,-,-,False,False,-
12775,"MEDICAL GAS, USP",205845,NDA,2013-07-20 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
12776,"MEDICAL GAS, USP",205803,NDA,2013-07-14 00:00:00,"WYNN L MADER, INDUSTRIAL GAS DISTRIBUTORS",Prescription,False,-,-,-,-,False,False,-
12926,MAGNEVIST,21037,NDA,2000-03-10 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
12941,MACUGEN,21756,NDA,2004-12-17 00:00:00,VALEANT PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-756_Macugen.cfm,True,False,False,False,False,-
12951,M.V.I. ADULT (PHARMACY BULK PACKAGE),21643,NDA,2004-02-18 00:00:00,HOSPIRA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021643s000_MVI_AdultTOC.cfm,False,False,False,False,False,-
12953,M.V.I. ADULT,21625,NDA,2004-01-30 00:00:00,HOSPIRA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21625s000_MVI_AdultTOC.cfm,True,False,False,False,False,-
12959,LYRICA,22488,NDA,2010-01-04 00:00:00,PF PRISM CV,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022488_lyrica_toc.cfm,True,False,True,False,False,-
12977,LUVOX,21519,NDA,2007-12-20 00:00:00,ANI PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/021519_luvox_toc.cfm,True,False,True,False,False,-
13195,LORATADINE,21734,NDA,2005-10-04 00:00:00,TARO,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021734s000TOC.cfm,True,False,False,False,False,-
13250,LOPERAMIDE HYDROCHLORIDE,21855,NDA,2005-08-04 00:00:00,BIONPHARMA INC,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021855s000TOC.cfm,True,False,False,False,False,-
13371,LIPOFEN,21612,NDA,2006-01-11 00:00:00,CIPHER PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021612_lipofen_toc.cfm,True,False,False,False,False,-
13385,LINEZOLID IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,206473,NDA,2015-06-18 00:00:00,HOSPIRA INC,Prescription,False,-,-,-,-,False,False,-
13560,LEXIVA,22116,NDA,2007-06-14 00:00:00,VIIV HLTHCARE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2007/022116_lexiva_toc.cfm,True,False,False,False,False,-
13563,LEXAPRO,21440,NDA,2002-08-29 00:00:00,FOREST LABS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-440_21323s1_Lexapro.cfm,True,False,False,False,False,-
13564,LEXAPRO,21365,NDA,2002-11-27 00:00:00,FOREST LABS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-365_Lexapro.cfm,True,False,False,True,False,-
13567,LEVOXYL,21301,NDA,2001-05-25 00:00:00,KING PHARMS R AND D,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/21-301_Levoxyl.cfm,True,False,False,False,False,-
13574,LEVOTHYROXINE SODIUM,202231,NDA,2011-06-24 00:00:00,FRESENIUS KABI USA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202231_levothyroxine_toc.cfm,True,False,True,False,False,-
13621,LEVOLEUCOVORIN CALCIUM,208723,NDA,2016-09-29 00:00:00,ACTAVIS LLC,Prescription,False,-,-,-,-,False,False,-
13730,LEVETIRACETAM IN SODIUM CHLORIDE,202543,NDA,2011-11-09 00:00:00,HQ SPECIALITY PHARMA,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/202543_levetiracetam_toc.cfm,True,False,True,False,False,-
13817,LEVAQUIN,21721,NDA,2004-10-21 00:00:00,JANSSEN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021721s000TOC.cfm,True,False,False,True,False,-
13899,LESCOL XL,21192,NDA,2000-10-06 00:00:00,NOVARTIS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21-192_Lescol.cfm,True,False,False,True,False,-
13941,LARTRUVO,761038,BLA,2016-10-19 00:00:00,ELI LILLY AND CO,Prescription,False,-,-,-,-,False,False,-
13958,LANSOPRAZOLE,208025,NDA,2016-06-07 00:00:00,DEXCEL PHARMA,Over-the-counter,False,-,-,-,-,False,False,-
14053,LAMIVUDINE; ZIDOVUDINE,22296,NDA,2009-07-23 00:00:00,AUROBINDO PHARMA LTD,None (Tentative Approval),False,-,-,-,-,False,False,-
14065,LAMIVUDINE; ZIDOVUDINE,22296,NDA,2009-07-23 00:00:00,AUROBINDO PHARMA LTD,None (Tentative Approval),False,-,-,-,-,False,False,-
14107,LAMISIL AT,21958,NDA,2006-07-24 00:00:00,NOVARTIS,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021958TOC.cfm,True,False,False,False,False,-
14142,LAMICTAL ODT,22251,NDA,2009-05-08 00:00:00,GLAXOSMITHKLINE LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/022251_lamictal_odt_lamotrigine.cfm,True,False,True,False,False,-
14240,"OXYGEN, USP",206023,NDA,2013-09-07 00:00:00,AIRGAS USA LLC,Prescription,False,-,-,-,-,False,False,-
14241,"OXYGEN, USP",205986,NDA,2013-08-27 00:00:00,PRAXAIR CANADA INC,Prescription,False,-,-,-,-,False,False,-
14242,"OXYGEN, USP",205889,NDA,2015-07-30 00:00:00,MATHESON TRI-GAS INC,Prescription,False,-,-,-,-,False,False,-
14243,"OXYGEN, USP",205865,NDA,2013-07-23 00:00:00,AIR PRODUCTS AND CHEMICALS INC,Prescription,False,-,-,-,-,False,False,-
14244,"OXYGEN, USP",205862,NDA,2013-07-23 00:00:00,ASPEN AIR,Prescription,False,-,-,-,-,False,False,-
14245,"OXYGEN, USP",205849,NDA,2013-07-21 00:00:00,PRAXAIR INC,Prescription,False,-,-,-,-,False,False,-
14246,"OXYGEN, USP",205840,NDA,2013-07-16 00:00:00,AIRGAS MERCHANTS GASES LLC,Prescription,False,-,-,-,-,False,False,-
14247,"OXYGEN, USP",205827,NDA,2013-07-13 00:00:00,AIR LIQUIDE AMERICA LP,Prescription,False,-,-,-,-,False,False,-
14248,"OXYGEN, USP",205820,NDA,2013-07-14 00:00:00,NORCO INC,Prescription,False,-,-,-,-,False,False,-
14249,"OXYGEN, USP",205818,NDA,2013-07-05 00:00:00,LINDE GAS PUERTO RICO INC,Prescription,False,-,-,-,-,False,False,-
14250,"OXYGEN, USP",205817,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
14251,"OXYGEN, USP",205767,NDA,2013-07-05 00:00:00,LINDE NORTH AMERICA INC,Prescription,False,-,-,-,-,False,False,-
14252,"OXYGEN, USP",205737,NDA,2013-06-16 00:00:00,AIR LIQUIDE LARGE INDUSTRIES US LP,Prescription,False,-,-,-,-,False,False,-
14253,"OXYGEN, USP",205713,NDA,2013-06-16 00:00:00,AIR LIQUID INDUSTRIAL US LP,Prescription,False,-,-,-,-,False,False,-
14254,"OXYGEN, USP",205712,NDA,2013-06-16 00:00:00,AIR LIQUID INDUSTRIAL US LP,Prescription,False,-,-,-,-,False,False,-
14280,OXYCODONE HYDROCHLORIDE,201194,NDA,2012-01-12 00:00:00,VISTAPHARM,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/201194_oxycodone_toc.cfm,True,False,True,False,False,-
14281,OXYCODONE HYDROCHLORIDE,200535,NDA,2010-10-20 00:00:00,LEHIGH VALLEY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200535s000_oxycodone_toc.cfm,False,False,True,False,False,-
14284,OXYCODONE HYDROCHLORIDE,200534,NDA,2010-10-20 00:00:00,LEHIGH VALLEY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/200534s000_oxycodone_toc.cfm,False,False,True,False,False,-
14358,Oxybutynin Chloride,78293,NDA,2007-05-10 00:00:00,MYLAN PHARMS INC,Prescription,False,-,-,-,-,False,False,-
14472,OXALIPLATIN,22160,NDA,2009-08-07 00:00:00,TEVA PHARMS,Prescription,False,-,-,-,-,False,False,-
14485,OTOVEL,208251,NDA,2016-04-29 00:00:00,LABORATORIOS SALVAT,Prescription,False,-,-,-,-,False,False,-
14567,ORFADIN,206356,NDA,2016-04-22 00:00:00,SWEDISH ORPHAN,Prescription,False,-,-,-,-,False,False,-
14568,ORFADIN,21232,NDA,2002-01-18 00:00:00,SWEDISH ORPHAN,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-232_Orfadin.cfm,True,False,False,False,False,-
14583,ORAPRED ODT,21959,NDA,2006-06-01 00:00:00,CONCORDIA PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021959TOC.cfm,True,False,False,False,False,-
14592,ORABLOC,22466,NDA,2010-02-26 00:00:00,PIERREL,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2010/022466_articaine_toc.cfm,True,False,True,False,False,-
14597,OPTIVAR,21127,NDA,2000-05-22 00:00:00,MEDA PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/21127_Optivar.cfm,True,False,False,False,False,-
14619,OPDIVO,125527,BLA,2015-03-04 00:00:00,BRISTOL MYERS SQUIBB,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/125527Orig1s000TOC.cfm,True,False,True,False,False,-
14631,ONFI,203993,NDA,2012-12-14 00:00:00,LUNDBECK LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/203993_onfi_toc.cfm,True,False,True,False,False,-
14775,OMEPRAZOLE,22032,NDA,2007-12-04 00:00:00,DEXCEL PHARMA,Over-the-counter,False,-,-,-,-,False,False,-
14884,ODEFSEY,208351,NDA,2016-03-01 00:00:00,GILEAD SCIENCES INC,Prescription,False,-,-,-,-,False,False,-
14915,OBREDON,205474,NDA,2014-11-14 00:00:00,SOVEREIGN PHARMS,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/205474Orig1s000TOC.cfm,True,False,True,False,False,-
14981,NYMALIZE,203340,NDA,2013-05-10 00:00:00,ARBOR PHARMS LLC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2013/203340Orig1s000TOC.cfm,True,False,True,False,False,-
