,Name,appNo,appType,approvDate,Company,marketStat,reviewAvailable,reviewPageLink,medReviewAvailable,statReviewAvailable,sumReviewAvailable,PatientPopulationAltered,PPAReviewAvailable,PPAReviewLink
3107,CORDRAN,16455,NDA,1969-07-29 00:00:00,ALLERGAN SALES LLC,Prescription,False,-,-,-,-,False,False,-
3108,CORDRAN,13790,NDA,1963-03-19 00:00:00,AQUA PHARMS,Prescription,False,-,-,-,-,False,False,-
3110,CORDRAN,12806,NDA,1965-10-18 00:00:00,AQUA PHARMS,Prescription,False,-,-,-,-,False,False,-
3112,CORDARONE,18972,NDA,1985-12-24 00:00:00,WYETH PHARMS INC,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18-972_Cardarone.cfm,False,False,True,False,False,-
3119,CONRAY 43,13295,NDA,1962-08-16 00:00:00,LIEBEL-FLARSHEIM,Prescription,False,-,-,-,-,False,False,-
3122,CONRAY 30,16983,NDA,1971-08-06 00:00:00,LIEBEL-FLARSHEIM,Prescription,False,-,-,-,-,False,False,-
3123,CONRAY,13295,NDA,1962-08-16 00:00:00,LIEBEL-FLARSHEIM,Prescription,False,-,-,-,-,False,False,-
3124,CONDYLOX,20529,NDA,1997-03-13 00:00:00,ALLERGAN SALES LLC,Prescription,False,-,-,-,-,False,False,-
3125,CONDYLOX,19795,NDA,1990-12-13 00:00:00,ALLERGAN SALES LLC,Prescription,False,-,-,-,-,False,False,-
3156,COMBIVIR,20857,NDA,1997-09-26 00:00:00,VIIV HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3167,COLY-MYCIN S,50356,NDA,1962-05-17 00:00:00,ENDO PHARMS INC,Prescription,False,-,-,-,-,False,False,-
3168,COLY-MYCIN S,50356,NDA,1962-05-17 00:00:00,ENDO PHARMS INC,Prescription,False,-,-,-,-,False,False,-
3170,COLY-MYCIN M,50108,NDA,1970-06-04 00:00:00,PAR STERILE PRODUCTS,Prescription,False,-,-,-,-,False,False,-
3182,COLGATE TOTAL,20231,NDA,1997-07-11 00:00:00,COLGATE PALMOLIVE,Over-the-counter,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020231_total_toc.cfm,False,False,False,False,False,-
3184,COLESTID,20222,NDA,1994-07-19 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3185,COLESTID,17563,NDA,1977-04-04 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3200,COGENTIN,12015,NDA,1959-12-21 00:00:00,OAK PHARMS AKORN,Prescription,False,-,-,-,-,False,False,-
3222,CLOZARIL,19758,NDA,1989-09-26 00:00:00,HERITAGE LIFE,Prescription,False,-,-,-,-,False,False,-
3421,CLOMID,16131,NDA,1967-02-01 00:00:00,SANOFI AVENTIS US,Prescription,False,-,-,-,-,False,False,-
3429,CLODERM,17765,NDA,1977-08-22 00:00:00,PROMIUS PHARMA LLC,Prescription,False,-,-,-,-,False,False,-
3468,CLINIMIX E 5/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3469,CLINIMIX E 5/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3470,CLINIMIX E 5/15 SULFITE FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3471,CLINIMIX E 5/15 SULFITE FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3472,CLINIMIX E 4.25/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3473,CLINIMIX E 4.25/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3474,CLINIMIX E 4.25/20 SULFITE FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3475,CLINIMIX E 4.25/20 SULFITE FREE W/ ELECT IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3476,CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3477,CLINIMIX E 2.75/5 SULFITE FREE W/ ELECT IN DEXTROSE 5% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3478,CLINIMIX E 2.75/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3479,CLINIMIX E 2.75/10 SULFITE FREE W/ ELECT IN DEXTROSE 10% W/ CALCIUM IN PLASTIC CONTAINER,20678,NDA,1997-03-26 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3480,CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3481,CLINIMIX 5/25 SULFITE FREE IN DEXTROSE 25% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3482,CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3483,CLINIMIX 5/15 SULFITE FREE IN DEXTROSE 15% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3484,CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3485,CLINIMIX 4.25/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3486,CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3487,CLINIMIX 4.25/20 SULFITE FREE IN DEXTROSE 20% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3488,CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3489,CLINIMIX 2.75/5 SULFITE FREE IN DEXTROSE 5% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3490,CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3491,CLINIMIX 2.75/10 SULFITE FREE IN DEXTROSE 10% IN PLASTIC CONTAINER,20734,NDA,1997-09-29 00:00:00,BAXTER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3497,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5%,50635,NDA,1989-12-22 00:00:00,ABRAXIS PHARM,Prescription,False,-,-,-,-,False,False,-
3568,CLIMARA,20375,NDA,1994-12-22 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
3571,CLEOCIN T,50615,NDA,1987-01-07 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3572,CLEOCIN T,50600,NDA,1989-05-31 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3573,CLEOCIN T,50537,NDA,1980-07-09 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3575,CLEOCIN PHOSPHATE IN DEXTROSE 5% IN PLASTIC CONTAINER,50639,NDA,1989-08-30 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3577,CLEOCIN PHOSPHATE,50441,NDA,1972-10-02 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3580,CLEOCIN HYDROCHLORIDE,50162,NDA,1970-02-22 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3584,CLEOCIN,50537,NDA,1980-07-09 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3592,CLEOCIN,50537,NDA,1980-07-09 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3594,CLEOCIN,50537,NDA,1980-07-09 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
3603,CLARITIN-D 24 HOUR,20470,NDA,1996-08-23 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3608,CLARITIN-D,19670,NDA,1994-11-14 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3610,CLARITIN REDITABS,20704,NDA,1996-12-23 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3612,CLARITIN HIVES RELIEF REDITAB,20704,NDA,1996-12-23 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3613,CLARITIN HIVES RELIEF,19658,NDA,1993-04-12 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3635,CLARITIN,20641,NDA,1996-10-10 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-641s007_LoratadineClaritin.cfm
3636,CLARITIN,19658,NDA,1993-04-12 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
3650,CLAFORAN,50547,NDA,1981-03-11 00:00:00,US PHARM HOLDINGS,Prescription,False,-,-,-,-,False,False,-
3657,CITANEST FORTE DENTAL,21383,NDA,1965-11-18 00:00:00,DENTSPLY PHARM,Prescription,False,-,-,-,-,False,False,-
3701,CISPLATIN,18057,NDA,1978-12-19 00:00:00,HQ SPCLT PHARMA,Prescription,False,-,-,-,-,False,False,-
3704,CIS-PYRO,19039,NDA,1987-06-30 00:00:00,PHARMALUCENCE,Prescription,False,-,-,-,-,False,False,-
3705,CIS-MDP,18124,NDA,1979-08-29 00:00:00,PHARMALUCENCE,Prescription,False,-,-,-,-,False,False,-
3763,CIPRO IN DEXTROSE 5% IN PLASTIC CONTAINER,19857,NDA,1990-12-26 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3765,CIPRO,20780,NDA,1997-09-26 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019537s49_19847s27_19857s31_20780s13TOC.cfm
3766,CIPRO,19847,NDA,1990-12-26 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3767,CIPRO,19537,NDA,1987-10-22 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3769,CIPRO,20780,NDA,1997-09-26 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019537s49_19847s27_19857s31_20780s13TOC.cfm
3770,CIPRO,19847,NDA,1990-12-26 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3771,CIPRO,19537,NDA,1987-10-22 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,True,False,-
3827,CILOXAN,19992,NDA,1990-12-31 00:00:00,ALCON PHARMS LTD,Prescription,False,-,-,-,-,True,False,-
3859,CIDA-STAT,19258,NDA,1986-07-22 00:00:00,ECOLAB,Over-the-counter,False,-,-,-,-,False,False,-
3889,CHROMIC CHLORIDE IN PLASTIC CONTAINER,18961,NDA,1986-06-26 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
3905,CHOLOGRAFIN MEGLUMINE,9321,NDA,1954-04-27 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
3906,CHOLOGRAFIN MEGLUMINE,9321,NDA,1954-04-27 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
3909,CHOLETEC,18963,NDA,1987-01-21 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
4274,CHLOR-TRIMETON,18397,NDA,1981-03-31 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
4275,CHLOR-TRIMETON,18397,NDA,1981-03-31 00:00:00,BAYER HEALTHCARE LLC,Over-the-counter,False,-,-,-,-,False,False,-
4284,CHILDREN'S MOTRIN,20603,NDA,1996-06-10 00:00:00,J AND J CONSUMER INC,Over-the-counter,False,-,-,-,-,True,False,-
4285,CHILDREN'S MOTRIN,20601,NDA,1996-11-15 00:00:00,J AND J CONSUMER INC,Over-the-counter,False,-,-,-,-,False,False,-
4286,CHILDREN'S MOTRIN,20516,NDA,1995-06-16 00:00:00,J AND J CONSUMER INC,Over-the-counter,False,-,-,-,-,False,False,-
4340,CHILDREN'S ADVIL-FLAVORED,20589,NDA,1996-06-27 00:00:00,PFIZER,Over-the-counter,False,-,-,-,-,False,False,-
4346,CHILDREN'S ADVIL,20589,NDA,1996-06-27 00:00:00,PFIZER,Over-the-counter,False,-,-,-,-,False,False,-
4348,CHG SCRUB,19258,NDA,1986-07-22 00:00:00,ECOLAB,Over-the-counter,False,-,-,-,-,False,False,-
4350,CHEMET,19998,NDA,1991-01-30 00:00:00,RECORDATI RARE,Prescription,False,-,-,-,-,False,False,-
4417,CESAMET,18677,NDA,1985-12-26 00:00:00,MEDA PHARMS,Prescription,False,-,-,-,-,False,False,-
4418,CERVIDIL,20411,NDA,1995-03-30 00:00:00,FERRING PHARMS INC,Prescription,False,-,-,-,-,False,False,-
4423,CEREZYME,20367,NDA,1994-05-23 00:00:00,GENZYME,Prescription,False,-,-,-,-,False,False,-
4424,CERETEC,19829,NDA,1988-12-30 00:00:00,GE HEALTHCARE,Prescription,False,-,-,-,-,False,False,-
4426,CEREBYX,20450,NDA,1996-08-05 00:00:00,PARKE DAVIS,Prescription,False,-,-,-,-,False,False,-
4502,CELONTIN,10596,NDA,1957-02-08 00:00:00,PARKE DAVIS,Prescription,False,-,-,-,-,False,False,-
4505,CELLCEPT,50723,NDA,1997-06-19 00:00:00,ROCHE PALO,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722S007_CellCept.cfm
4506,CELLCEPT,50722,NDA,1995-05-03 00:00:00,ROCHE PALO,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722S007_CellCept.cfm
4509,CELLCEPT,50723,NDA,1997-06-19 00:00:00,ROCHE PALO,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722S007_CellCept.cfm
4510,CELLCEPT,50722,NDA,1995-05-03 00:00:00,ROCHE PALO,Prescription,False,-,-,-,-,True,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-722S007_CellCept.cfm
4519,CELESTONE SOLUSPAN,14602,NDA,1965-03-03 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,False,False,-
4594,CEFTIN,50672,NDA,1994-06-30 00:00:00,GLAXOSMITHKLINE,Prescription,False,-,-,-,-,False,False,-
4595,CEFTIN,50605,NDA,1987-12-28 00:00:00,GLAXOSMITHKLINE,Prescription,False,-,-,-,-,False,False,-
4661,CEFOTAN,50588,NDA,1985-12-27 00:00:00,TELIGENT PHARMA INC,Prescription,False,-,-,-,-,False,False,-
4782,CEA-SCAN,103425,BLA,1996-06-28 00:00:00,IMMUNOMEDICS,Prescription,False,-,-,-,-,False,False,-
4786,CAVERJECT,20379,NDA,1995-07-06 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
4789,CATAPRES-TTS-3,18891,NDA,1984-10-10 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
4790,CATAPRES-TTS-2,18891,NDA,1984-10-10 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
4791,CATAPRES-TTS-1,18891,NDA,1984-10-10 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
4792,CATAPRES,17407,NDA,1974-09-03 00:00:00,BOEHRINGER INGELHEIM,Prescription,False,-,-,-,-,False,False,-
4796,CASODEX,20498,NDA,1995-10-04 00:00:00,ASTRAZENECA,Prescription,False,-,-,-,-,False,False,-
4820,CARNITOR SF,19257,NDA,1986-04-10 00:00:00,SIGMA TAU,Prescription,False,-,-,-,-,False,False,-
4821,CARNITOR,20182,NDA,1992-12-16 00:00:00,SIGMA TAU,Prescription,False,-,-,-,-,False,False,-
4822,CARNITOR,19257,NDA,1986-04-10 00:00:00,SIGMA TAU,Prescription,False,-,-,-,-,False,False,-
4823,CARNITOR,18948,NDA,1985-12-27 00:00:00,SIGMA TAU,Prescription,False,-,-,-,-,False,False,-
4856,CARDURA,19668,NDA,1990-11-02 00:00:00,PFIZER,Prescription,False,-,-,-,-,False,False,-
4860,CARDIZEM CD,20062,NDA,1991-12-27 00:00:00,VALEANT INTL,Prescription,False,-,-,-,-,False,False,-
4865,CARDIZEM,18602,NDA,1982-11-05 00:00:00,VALEANT INTL,Prescription,False,-,-,-,-,True,False,-
4869,CARDIOLITE,19785,NDA,1990-12-21 00:00:00,LANTHEUS MEDCL,Prescription,False,-,-,-,-,True,False,-
4871,CARDIOGEN-82,19414,NDA,1989-12-29 00:00:00,BRACCO,Prescription,False,-,-,-,-,False,False,-
4872,CARDENE IN 4.8% DEXTROSE IN PLASTIC CONTAINER,19734,NDA,1992-01-30 00:00:00,CHIESI USA INC,Prescription,False,-,-,-,-,False,False,-
4873,CARDENE IN 4.8% DEXTROSE IN PLASTIC CONTAINER,19734,NDA,1992-01-30 00:00:00,CHIESI USA INC,Prescription,False,-,-,-,-,False,False,-
4874,CARDENE IN 0.83% SODIUM CHLORIDE IN PLASTIC CONTAINER,19734,NDA,1992-01-30 00:00:00,CHIESI USA INC,Prescription,False,-,-,-,-,False,False,-
4875,CARDENE IN 0.83% SODIUM CHLORIDE IN PLASTIC CONTAINER,19734,NDA,1992-01-30 00:00:00,CHIESI USA INC,Prescription,False,-,-,-,-,False,False,-
4889,CARDENE,19734,NDA,1992-01-30 00:00:00,CHIESI USA INC,Prescription,False,-,-,-,-,False,False,-
4916,CARBOCAINE,12250,NDA,1960-05-17 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
4964,CARBATROL,20712,NDA,1997-09-30 00:00:00,SHIRE,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020712_carbatrol_toc.cfm,False,False,False,False,False,-
4979,CARAFATE,19183,NDA,1993-12-16 00:00:00,FOREST LABS INC,Prescription,False,-,-,-,-,False,False,-
4980,CARAFATE,18333,NDA,1981-10-30 00:00:00,FOREST LABS INC,Prescription,False,-,-,-,-,False,False,-
5021,CAPEX,20001,NDA,1990-08-27 00:00:00,GALDERMA LABS LP,Prescription,False,-,-,-,-,False,False,-
5027,CAPASTAT SULFATE,50095,NDA,1971-06-02 00:00:00,AKORN,Prescription,False,-,-,-,-,False,False,-
5030,CANTIL,10679,NDA,1956-11-14 00:00:00,SANOFI AVENTIS US,Prescription,False,-,-,-,-,False,False,-
5040,CAMPTOSAR,20571,NDA,1996-06-14 00:00:00,PFIZER INC,Prescription,False,-,-,-,-,False,False,-
5061,CALCIUM DISODIUM VERSENATE,8922,NDA,1953-07-16 00:00:00,MEDICIS,Prescription,False,-,-,-,-,False,False,-
5106,CALAN SR,19152,NDA,1986-12-16 00:00:00,PFIZER,Prescription,False,-,-,-,-,False,False,-
5107,CALAN,18817,NDA,1984-09-10 00:00:00,GD SEARLE LLC,Prescription,False,-,-,-,-,False,False,-
5168,EXIDINE,19422,NDA,1985-12-17 00:00:00,XTTRIUM,Over-the-counter,False,-,-,-,-,False,False,-
5169,EXIDINE,19127,NDA,1984-12-24 00:00:00,XTTRIUM,Over-the-counter,False,-,-,-,-,False,False,-
5170,EXIDINE,19125,NDA,1984-12-24 00:00:00,XTTRIUM,Over-the-counter,False,-,-,-,-,False,False,-
5179,EXELDERM,18738,NDA,1985-08-30 00:00:00,RANBAXY,Prescription,False,-,-,-,-,False,False,-
5180,EXELDERM,18737,NDA,1989-02-28 00:00:00,RANBAXY,Prescription,False,-,-,-,-,False,False,-
5192,EVISTA,20815,NDA,1997-12-09 00:00:00,LILLY,Prescription,True,http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020815_evista_toc.cfm,False,False,False,False,False,-
5204,EURAX,9112,NDA,1955-04-29 00:00:00,RANBAXY,Prescription,False,-,-,-,-,False,False,-
5205,EURAX,6927,NDA,1949-07-06 00:00:00,RANBAXY,Prescription,False,-,-,-,-,False,False,-
5225,ETOPOPHOS PRESERVATIVE FREE,20457,NDA,1996-05-17 00:00:00,BRISTOL MYERS SQUIBB,Prescription,False,-,-,-,-,False,False,-
5267,ETHYOL,20221,NDA,1995-12-08 00:00:00,CLINIGEN HLTHCARE,Prescription,False,-,-,-,-,False,False,-
5280,ETHAMOLIN,19357,NDA,1988-12-22 00:00:00,QOL MEDCL,Prescription,False,-,-,-,-,False,False,-
5317,ESTRING,20472,NDA,1996-04-26 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
5341,ESTRADERM,19081,NDA,1986-09-10 00:00:00,NOVARTIS,Prescription,False,-,-,-,-,False,False,-
5513,ERYTHROCIN,50609,NDA,1986-09-24 00:00:00,HOSPIRA,Prescription,False,-,-,-,-,False,False,-
5518,ERYPED,50207,NDA,1965-04-02 00:00:00,ARBOR PHARMS LLC,Prescription,False,-,-,-,-,False,False,-
5521,ERYGEL,50617,NDA,1987-10-21 00:00:00,DELCOR ASSET CORP,Prescription,False,-,-,-,-,False,False,-
5528,ERYC,50536,NDA,1981-01-26 00:00:00,MAYNE PHARMA,Prescription,False,-,-,-,-,False,False,-
5583,EPOGEN/PROCRIT,103234,BLA,1989-06-01 00:00:00,AMGEN,Prescription,False,-,-,-,-,False,False,-
5585,EPIVIR,20596,NDA,1995-11-17 00:00:00,VIIV HLTHCARE,Prescription,False,-,-,-,-,False,False,-
5587,EPIVIR,20564,NDA,1995-11-17 00:00:00,VIIV HLTHCARE,Prescription,False,-,-,-,-,True,False,-
5659,ENDOSOL EXTRA,20079,NDA,1991-11-27 00:00:00,AKORN,Prescription,False,-,-,-,-,False,False,-
5713,EMLA,19941,NDA,1992-12-30 00:00:00,ACTAVIS LABS UT INC,Prescription,False,-,-,-,-,False,False,-
5722,EMCYT,18045,NDA,1981-12-24 00:00:00,PHARMACIA AND UPJOHN,Prescription,False,-,-,-,-,False,False,-
5731,ELSPAR,101063,BLA,1994-02-01 00:00:00,MERCK,Prescription,False,-,-,-,-,False,False,-
5733,ELOCON,19796,NDA,1989-03-30 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,True,False,-
5735,ELOCON,19543,NDA,1987-04-30 00:00:00,MERCK SHARP DOHME,Prescription,False,-,-,-,-,True,False,-
5736,ELMIRON,20193,NDA,1996-09-26 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5737,ELLIOTTS B SOLUTION,20577,NDA,1996-09-27 00:00:00,LUKARE MEDICAL LLC,Prescription,False,-,-,-,-,False,False,-
5749,ELIMITE,19855,NDA,1989-08-25 00:00:00,RENAISSANCE PHARMA,Prescription,False,-,-,-,-,False,False,-
5762,ELDEPRYL,20647,NDA,1996-05-15 00:00:00,SOMERSET,Prescription,False,-,-,-,-,False,False,-
5771,EFUDEX,16831,NDA,1970-07-29 00:00:00,VALEANT PHARM INTL,Prescription,False,-,-,-,-,False,False,-
5821,EDECRIN,16093,NDA,1967-01-10 00:00:00,ATON,Prescription,False,-,-,-,-,False,False,-
5822,EDECRIN,16092,NDA,1967-01-10 00:00:00,ATON,Prescription,False,-,-,-,-,False,False,-
5823,EDECRIN,16093,NDA,1967-01-10 00:00:00,ATON,Prescription,False,-,-,-,-,False,False,-
5825,EDECRIN,16092,NDA,1967-01-10 00:00:00,ATON,Prescription,False,-,-,-,-,False,False,-
5833,EC-NAPROSYN,20067,NDA,1994-10-14 00:00:00,ATNAHS PHARMA US,Prescription,False,-,-,-,-,False,False,-
5840,E.E.S.,50207,NDA,1965-04-02 00:00:00,ARBOR PHARMS LLC,Prescription,False,-,-,-,-,False,False,-
5843,E-Z SCRUB 241,19476,NDA,1987-01-07 00:00:00,BECTON DICKINSON,Over-the-counter,False,-,-,-,-,False,False,-
5846,E-Z SCRUB 201,19240,NDA,1985-11-29 00:00:00,BECTON DICKINSON,Over-the-counter,False,-,-,-,-,False,False,-
5859,DYRENIUM,13174,NDA,1964-08-10 00:00:00,CONCORDIA PHARMS INC,Prescription,False,-,-,-,-,False,False,-
5865,DYNA-HEX,20111,NDA,1997-09-11 00:00:00,BAJAJ MEDICAL LLC,Over-the-counter,False,-,-,-,-,False,False,-
5919,DURAMORPH PF,18565,NDA,1984-09-18 00:00:00,EUROHLTH INTL SARL,Prescription,False,-,-,-,-,False,False,-
5920,DURAGESIC-75,19813,NDA,1990-08-07 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5921,DURAGESIC-25,19813,NDA,1990-08-07 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5922,DURAGESIC-25,19813,NDA,1990-08-07 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5923,DURAGESIC-100,19813,NDA,1990-08-07 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5924,DURAGESIC-100,19813,NDA,1990-08-07 00:00:00,JANSSEN PHARMS,Prescription,False,-,-,-,-,False,False,-
5926,DURACLON,20615,NDA,1996-10-02 00:00:00,MYLAN INSTITUTIONAL,Prescription,False,-,-,-,-,False,False,-
5958,DTPA,18511,NDA,1989-12-29 00:00:00,DRAXIMAGE,Prescription,False,-,-,-,-,False,False,-
5960,DTIC-DOME,17575,NDA,1975-05-27 00:00:00,BAYER HLTHCARE,Prescription,False,-,-,-,-,False,False,-
